"filename", "language", "TypeScript", "JavaScript", "JSON", "XML", "JSON with Comments", "PostCSS", "Ignore", "comment", "blank", "total"
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/c.ts", "TypeScript", 52, 0, 0, 0, 0, 0, 0, 32, 2, 86
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/cpp.ts", "TypeScript", 81, 0, 0, 0, 0, 0, 0, 15, 1, 97
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/css.ts", "TypeScript", 67, 0, 0, 0, 0, 0, 0, 3, 2, 72
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/elisp.ts", "TypeScript", 39, 0, 0, 0, 0, 0, 0, 1, 1, 41
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/elixir.ts", "TypeScript", 70, 0, 0, 0, 0, 0, 0, 0, 1, 71
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/embedded_template.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 0, 6, 1, 20
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/go.ts", "TypeScript", 22, 0, 0, 0, 0, 0, 0, 4, 1, 27
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/html.ts", "TypeScript", 51, 0, 0, 0, 0, 0, 0, 0, 1, 52
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/index.ts", "TypeScript", 28, 0, 0, 0, 0, 0, 0, 0, 1, 29
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/java.ts", "TypeScript", 70, 0, 0, 0, 0, 0, 0, 3, 1, 74
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/javascript.ts", "TypeScript", 115, 0, 0, 0, 0, 0, 0, 8, 1, 124
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/kotlin.ts", "TypeScript", 99, 0, 0, 0, 0, 0, 0, 8, 1, 108
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/lua.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 7, 1, 38
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/ocaml.ts", "TypeScript", 31, 0, 0, 0, 0, 0, 0, 0, 1, 32
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/php.ts", "TypeScript", 130, 0, 0, 0, 0, 0, 0, 42, 1, 173
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/python.ts", "TypeScript", 70, 0, 0, 0, 0, 0, 0, 3, 1, 74
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/ruby.ts", "TypeScript", 180, 0, 0, 0, 0, 0, 0, 24, 1, 205
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/rust.ts", "TypeScript", 76, 0, 0, 0, 0, 0, 0, 4, 1, 81
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/scala.ts", "TypeScript", 44, 0, 0, 0, 0, 0, 0, 0, 1, 45
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/solidity.ts", "TypeScript", 44, 0, 0, 0, 0, 0, 0, 0, 1, 45
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/swift.ts", "TypeScript", 57, 0, 0, 0, 0, 0, 0, 17, 1, 75
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/systemrdl.ts", "TypeScript", 25, 0, 0, 0, 0, 0, 0, 8, 1, 34
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/tlaplus.ts", "TypeScript", 23, 0, 0, 0, 0, 0, 0, 9, 1, 33
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/toml.ts", "TypeScript", 23, 0, 0, 0, 0, 0, 0, 1, 1, 25
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/tsx.ts", "TypeScript", 73, 0, 0, 0, 0, 0, 0, 12, 3, 88
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/typescript.ts", "TypeScript", 107, 0, 0, 0, 0, 0, 0, 16, 1, 124
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/vue.ts", "TypeScript", 29, 0, 0, 0, 0, 0, 0, 0, 1, 30
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/zig.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 0, 1, 22
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/ProfileValidator.ts", "TypeScript", 79, 0, 0, 0, 0, 0, 0, 1, 15, 95
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/WebviewMessage.ts", "TypeScript", 2, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/__tests__/ProfileValidator.spec.ts", "TypeScript", 288, 0, 0, 0, 0, 0, 0, 4, 46, 338
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/__tests__/api.spec.ts", "TypeScript", 391, 0, 0, 0, 0, 0, 0, 10, 81, 482
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/__tests__/checkExistApiConfig.spec.ts", "TypeScript", 83, 0, 0, 0, 0, 0, 0, 1, 14, 98
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/__tests__/combineApiRequests.spec.ts", "TypeScript", 428, 0, 0, 0, 0, 0, 0, 73, 131, 632
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/__tests__/combineCommandSequences.spec.ts", "TypeScript", 168, 0, 0, 0, 0, 0, 0, 1, 18, 187
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/__tests__/context-mentions.spec.ts", "TypeScript", 113, 0, 0, 0, 0, 0, 0, 16, 21, 150
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/__tests__/experiments-preventFocusDisruption.spec.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 3, 7, 31
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/__tests__/experiments.spec.ts", "TypeScript", 83, 0, 0, 0, 0, 0, 0, 1, 9, 93
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/__tests__/getApiMetrics.spec.ts", "TypeScript", 252, 0, 0, 0, 0, 0, 0, 22, 56, 330
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/__tests__/language.spec.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 0, 1, 5, 21
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/__tests__/modes-empty-prompt-component.spec.ts", "TypeScript", 63, 0, 0, 0, 0, 0, 0, 14, 21, 98
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/__tests__/modes.spec.ts", "TypeScript", 577, 0, 0, 0, 0, 0, 0, 39, 76, 692
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/__tests__/support-prompts.spec.ts", "TypeScript", 239, 0, 0, 0, 0, 0, 0, 1, 28, 268
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/__tests__/vsCodeSelectorUtils.spec.ts", "TypeScript", 36, 0, 0, 0, 0, 0, 0, 0, 10, 46
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/api.ts", "TypeScript", 121, 0, 0, 0, 0, 0, 0, 39, 31, 191
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/array.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 0, 8, 2, 23
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/browserUtils.ts", "TypeScript", 70, 0, 0, 0, 0, 0, 0, 18, 8, 96
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/checkExistApiConfig.ts", "TypeScript", 22, 0, 0, 0, 0, 0, 0, 4, 6, 32
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/combineApiRequests.ts", "TypeScript", 2, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/combineCommandSequences.ts", "TypeScript", 2, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/context-mentions.ts", "TypeScript", 42, 0, 0, 0, 0, 0, 0, 64, 6, 112
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/core.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/cost.ts", "TypeScript", 67, 0, 0, 0, 0, 0, 0, 7, 10, 84
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/embeddingModels.ts", "TypeScript", 123, 0, 0, 0, 0, 0, 0, 50, 17, 190
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/experiments.ts", "TypeScript", 40, 0, 0, 0, 0, 0, 0, 0, 8, 48
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/getApiMetrics.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/globalFileNames.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/language.ts", "TypeScript", 28, 0, 0, 0, 0, 0, 0, 10, 6, 44
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/modes.ts", "TypeScript", 201, 0, 0, 0, 0, 0, 0, 40, 46, 287
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/package.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 6, 2, 16
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/parse-command.ts", "TypeScript", 150, 0, 0, 0, 0, 0, 0, 48, 26, 224
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/skills.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 7, 2, 19
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/string-extensions.d.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 0, 18, 2, 26
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/support-prompt.ts", "TypeScript", 181, 0, 0, 0, 0, 0, 0, 5, 9, 195
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/todo.ts", "TypeScript", 23, 0, 0, 0, 0, 0, 0, 0, 3, 26
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/tools.ts", "TypeScript", 270, 0, 0, 0, 0, 0, 0, 58, 41, 369
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/utils/__tests__/requesty.spec.ts", "TypeScript", 109, 0, 0, 0, 0, 0, 0, 3, 24, 136
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/utils/requesty.ts", "TypeScript", 31, 0, 0, 0, 0, 0, 0, 20, 6, 57
"/Users/kietle/Desktop/Roo-Code-Fork/src/shared/vsCodeSelectorUtils.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 3, 8
"/Users/kietle/Desktop/Roo-Code-Fork/src/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 32, 0, 0, 0, 1, 33
"/Users/kietle/Desktop/Roo-Code-Fork/src/turbo.json", "JSON", 0, 0, 19, 0, 0, 0, 0, 0, 1, 20
"/Users/kietle/Desktop/Roo-Code-Fork/src/types/global-agent.d.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 35, 5, 48
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/__tests__/autoImportSettings.spec.ts", "TypeScript", 246, 0, 0, 0, 0, 0, 0, 19, 46, 311
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/__tests__/config.spec.ts", "TypeScript", 227, 0, 0, 0, 0, 0, 0, 4, 25, 256
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/__tests__/cost.spec.ts", "TypeScript", 142, 0, 0, 0, 0, 0, 0, 47, 37, 226
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/__tests__/enhance-prompt.spec.ts", "TypeScript", 117, 0, 0, 0, 0, 0, 0, 5, 22, 144
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/__tests__/git.spec.ts", "TypeScript", 781, 0, 0, 0, 0, 0, 0, 50, 164, 995
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/__tests__/json-schema.spec.ts", "TypeScript", 505, 0, 0, 0, 0, 0, 0, 31, 81, 617
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/__tests__/mcp-name.spec.ts", "TypeScript", 273, 0, 0, 0, 0, 0, 0, 22, 56, 351
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/__tests__/migrateSettings.spec.ts", "TypeScript", 179, 0, 0, 0, 0, 0, 0, 55, 61, 295
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/__tests__/networkProxy.spec.ts", "TypeScript", 240, 0, 0, 0, 0, 0, 0, 11, 58, 309
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/__tests__/object.spec.ts", "TypeScript", 33, 0, 0, 0, 0, 0, 0, 0, 5, 38
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/__tests__/outputChannelLogger.spec.ts", "TypeScript", 66, 0, 0, 0, 0, 0, 0, 2, 20, 88
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/__tests__/path.spec.ts", "TypeScript", 146, 0, 0, 0, 0, 0, 0, 6, 28, 180
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/__tests__/safeWriteJson.test.ts", "TypeScript", 288, 0, 0, 0, 0, 0, 0, 90, 103, 481
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/__tests__/shell.spec.ts", "TypeScript", 378, 0, 0, 0, 0, 0, 0, 37, 74, 489
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/__tests__/storage.spec.ts", "TypeScript", 117, 0, 0, 0, 0, 0, 0, 1, 38, 156
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/__tests__/text-normalization.spec.ts", "TypeScript", 86, 0, 0, 0, 0, 0, 0, 1, 18, 105
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/__tests__/tiktoken.spec.ts", "TypeScript", 222, 0, 0, 0, 0, 0, 0, 29, 46, 297
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/__tests__/tool-id.spec.ts", "TypeScript", 139, 0, 0, 0, 0, 0, 0, 9, 31, 179
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/autoImportSettings.ts", "TypeScript", 52, 0, 0, 0, 0, 0, 0, 18, 15, 85
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/commands.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 5, 10
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/config.ts", "TypeScript", 38, 0, 0, 0, 0, 0, 0, 21, 8, 67
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/countTokens.ts", "TypeScript", 34, 0, 0, 0, 0, 0, 0, 3, 9, 46
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/errors.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/focusPanel.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 9, 3, 28
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/fs.ts", "TypeScript", 26, 0, 0, 0, 0, 0, 0, 15, 7, 48
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/git.ts", "TypeScript", 268, 0, 0, 0, 0, 0, 0, 73, 58, 399
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/globalContext.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 1, 2, 8
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/json-schema.ts", "TypeScript", 168, 0, 0, 0, 0, 0, 0, 110, 27, 305
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/logging/CompactLogger.ts", "TypeScript", 71, 0, 0, 0, 0, 0, 0, 65, 15, 151
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/logging/CompactTransport.ts", "TypeScript", 72, 0, 0, 0, 0, 0, 0, 34, 17, 123
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/logging/__tests__/CompactLogger.spec.ts", "TypeScript", 281, 0, 0, 0, 0, 0, 0, 1, 57, 339
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/logging/__tests__/CompactTransport.spec.ts", "TypeScript", 181, 0, 0, 0, 0, 0, 0, 6, 34, 221
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/logging/__tests__/MockTransport.ts", "TypeScript", 27, 0, 0, 0, 0, 0, 0, 1, 7, 35
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/logging/index.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 11, 4, 26
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/logging/types.ts", "TypeScript", 33, 0, 0, 0, 0, 0, 0, 71, 14, 118
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/mcp-name.ts", "TypeScript", 64, 0, 0, 0, 0, 0, 0, 96, 29, 189
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/migrateSettings.ts", "TypeScript", 114, 0, 0, 0, 0, 0, 0, 33, 26, 173
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/networkProxy.ts", "TypeScript", 245, 0, 0, 0, 0, 0, 0, 72, 48, 365
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/object.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 7, 3, 19
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/outputChannelLogger.ts", "TypeScript", 40, 0, 0, 0, 0, 0, 0, 8, 4, 52
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/path.ts", "TypeScript", 81, 0, 0, 0, 0, 0, 0, 40, 17, 138
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/pathUtils.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 9, 4, 25
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/safeWriteJson.ts", "TypeScript", 152, 0, 0, 0, 0, 0, 0, 59, 25, 236
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/shell.ts", "TypeScript", 240, 0, 0, 0, 0, 0, 0, 72, 59, 371
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/single-completion-handler.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 0, 5, 6, 26
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/storage.ts", "TypeScript", 105, 0, 0, 0, 0, 0, 0, 28, 19, 152
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/tag-matcher.ts", "TypeScript", 102, 0, 0, 0, 0, 0, 0, 6, 4, 112
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/text-normalization.ts", "TypeScript", 61, 0, 0, 0, 0, 0, 0, 28, 11, 100
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/tiktoken.ts", "TypeScript", 76, 0, 0, 0, 0, 0, 0, 16, 15, 107
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/tool-id.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 29, 8, 57
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/tts.ts", "TypeScript", 62, 0, 0, 0, 0, 0, 0, 0, 20, 82
"/Users/kietle/Desktop/Roo-Code-Fork/src/utils/vitest-verbosity.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 0, 4, 4, 23
"/Users/kietle/Desktop/Roo-Code-Fork/src/vitest.config.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 0, 3, 24
"/Users/kietle/Desktop/Roo-Code-Fork/src/vitest.setup.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 2, 5, 18
"/Users/kietle/Desktop/Roo-Code-Fork/src/workers/countTokens.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 0, 6, 22
"/Users/kietle/Desktop/Roo-Code-Fork/src/workers/types.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"Total", "-", 173726, 293, 12044, 15, 536, 1747, 23, 22908, 31318, 242610
